"","Date","dji_pctchg","snp_pctchg","vix_pctchg","libor_pctchg","exrate_pctchg","ffr_pctchg","ind_pctchg","pce_pctchg","unrate","m1_pctchg","m2_pctchg","t5_pctchg","t10_pctchg","div_pctchg","pe_ratio_pctchg","price_book_pctchg"
"1",1993-05-04,0.000844456356098394,0.0010584416455384,0.0197693574958814,0,0.0012359662921348,-0.0136054421768708,0,0,7.1,0.00738426583356997,0.00347394540942931,0.0047393364928911,-0.00334448160535125,0.00111889121489926,-8.25007631320132e-05,-8.05542129853303e-05
"2",1993-05-05,-0.00208755785434435,-0.00283447096008991,0.0678513731825525,0,-0.00381555376707934,-0.00689655172413794,0,0,7.1,0.00738426583356997,0.00347394540942931,-0.00471698113207558,-0.00335570469798651,-0.000829217290983152,0.00084982797171633,0.000886167727382485
"3",1993-05-06,-0.00136841893550222,-0.002143238682867,-0.0158850226928896,0,0.00518199859801722,-0.017361111111111,0,0,7.1,0.00738426583356997,0.00347394540942931,0,0.00673400673400674,0.0090928772461573,-0.00209391281408687,-0.00209272376046357
"4",1993-05-07,0.00177182178015687,0.00110779770345589,0.0545734050730208,0,0,0,0,0,7.1,0.00738426583356997,0.00347394540942931,-0.018957345971564,-0.0167224080267559,-0.00389758993063018,-0.00136307311028506,0
"5",1993-05-10,0.00739700831343566,0.0035230285507596,-0.0269679300291546,0,-0.000110417590933013,-0.00334448160535125,0,0,7.1,0.0017855464711964,-5.81835107931206e-05,0.00483091787439625,0,0.0160821337545321,0.00177027753650162,0.00177691624262982
"6",1993-05-11,0.00390920619819817,0.000990194920453943,0.0157303370786517,0,0.000773395187859936,-0.0100671140939597,0,0,7.1,0.0017855464711964,-5.81835107931206e-05,0.0144230769230768,0.0204081632653061,-0.0248012718600953,0.00739890502811756,0.00733693461259381
"7",1993-05-12,-0.0098555465821603,-0.0125224306435907,0.0884955752212389,0,0.00386396546999429,0.00677966101694916,0,0,7.1,0.0017855464711964,-5.81835107931206e-05,0.0236966824644551,0.00999999999999993,-0.000543419193565937,0.00390999631132415,0.00392188250360165
"8",1993-05-13,-0.00144431393781398,0.000751285184836828,-0.0250677506775067,0.0196078431372549,-0.00835809963708347,-0.0101010101010102,0,0,7.1,0.0017855464711964,-5.81835107931206e-05,0.00925925925925927,-0.00990099009900984,0.00695954762940413,-0.0098553138676595,-0.00980626644343457
"9",1993-05-14,0.00200984661093101,0.00184274502612954,-0.0180681028492008,0,0,0,0,0,7.1,0.0017855464711964,-5.81835107931206e-05,0.00458715596330265,-0.00333333333333326,-0.00179985601151904,-0.00145136684121551,0
"10",1993-05-17,-0.00160584101973001,-0.000113513637549356,0.00424628450106148,0,0.00286852386218581,-0.110778443113772,0,0,7.1,-0.002251407129456,-0.00084370999650868,0.0136986301369864,0.0267558528428092,0.0263613415073926,0.00201504678377061,0.00201580390259631
"11",1993-05-18,0.016153843707728,0.0164652977033587,0.00704721634954191,0,-0.00264024196611129,-0.0101010101010102,0,0,7.1,-0.002251407129456,-0.00084370999650868,0.00450450450450441,0.00325732899022809,-0.0220301465162854,-0.00160714727238268,-0.00160939888951477
"12",1993-05-19,0.0066428001495298,0.00674752318691456,-0.0216934919524142,0,-0.00297821517854773,0.0102040816326531,0,0,7.1,-0.002251407129456,-0.00084370999650868,-0.00448430493273533,-0.0064935064935065,-0.0158798591650499,0.0161551288612987,0.0161199322962844
"13",1993-05-20,-0.00864250095063904,-0.0105417342643355,0.0379113018597997,0,0.00342956083006476,-0.00336700336700344,0,0,7.1,-0.002251407129456,-0.00084370999650868,0.0225225225225224,0.00980392156862739,-0.00660776869158879,0.00663715016856896,0.00666296501943362
"14",1993-05-21,0.0042801827361039,0.0048447963829607,-0.0282563749138525,0.0192307692307692,0,0,0,0,7.1,-0.002251407129456,-0.00084370999650868,-0.0220264317180616,-0.0258899676375405,0.00870971298371992,-0.00863516043643871,0
"15",1993-05-24,0.00252292159908413,0.00189733482142859,-0.00425531914893621,0,-0.0046133347472174,0.0190476190476191,0,0,7.1,0.00883790898834157,0.00326121771540047,0.00900900900900902,0.00664451827242526,-0.00451763334304866,0.00427378258250437,0.00429218663063355
"16",1993-05-25,0.00669107349446931,0.0102261244037947,-0.0826210826210825,0,-0.00143461703482836,0.0155763239875389,0,0,7.1,0.00883790898834157,0.00326121771540047,-0.00446428571428582,-0.00990099009900984,0.0233128385302298,0.00252903937033405,0.00253264740799356
"17",1993-05-26,0.00414392749612037,-0.00227151992646643,0.0170807453416148,0,-0.010719427797976,-0.0460122699386503,0,0,7.1,0.00883790898834157,0.00326121771540047,-0.00448430493273533,-0.00666666666666667,-0.0317227566968278,0.0313553634812699,0.00671034972763871
"18",1993-05-27,-0.0077078637793612,-0.00490705771395812,0.0282442748091604,0.0188679245283019,-0.00625556321231788,-0.0289389067524115,0,0,7.1,0.00883790898834157,0.00326121771540047,0.00900900900900902,0.0167785234899328,-0.00539262761320814,0.00414716558087765,0.00407779171894612
"19",1993-05-28,0.00706184289417656,0.00808544166647225,0.0148478099480326,-1,0,0,0,0,7.1,0.00883790898834157,0.00326121771540047,-1,0,0.00776143790849662,-0.00771356744687168,0
"20",1993-06-01,0.000312431516269884,4.41112323412659e-05,-0.013899049012436,-0.0185185185185185,0.00426875997311028,-0.0630630630630631,0,0,7,-0.00158434296365335,-0.000261210274270814,-0.00467289719626179,-0.00341296928327653,-0.0262372406677229,0.00706541408991489,0.0070045647725485
"21",1993-06-02,-0.00241450818734217,-0.0029966199890279,0.00445103857566756,0,-0.000894876937474872,-0.0288461538461539,0,0,7,-0.00158434296365335,-0.000261210274270814,0,0,0.000567644276253569,0.000312509765930151,0.000312622118014815
"22",1993-06-03,7.61032114283505e-05,-0.00537026686490892,-0.0502215657311669,0,0.0160098522167488,-0.0165016501650164,0,0,7,-0.00158434296365335,-0.000261210274270814,0.023474178403756,0.00342465753424665,0.00242057488653545,-0.00241338373582422,-0.00234393311977507
"23",1993-06-04,-0.00366981568927327,-0.00526595567375889,0.094090202177294,0.0188679245283019,0,0,0,0,7,-0.00158434296365335,-0.000261210274270814,-0.018348623853211,-0.0170648464163823,-7.54603078780478e-05,7.0462783906275e-05,0
"24",1993-06-07,-0.00611241509093738,-0.00665641624045022,0.0476190476190476,0,0.000221234245105824,-0.133757961783439,0,0,7,0.00261364697096981,0.000464495151831826,0.00467289719626158,0.0034722222222223,0.00369783412572646,0.0585269618588339,0.0240407204385279
"25",1993-06-08,0.000395919996513115,0.0024060804156747,-0.0529172320217096,0,0.00431225112091424,0.0735294117647058,0,0,7,0.00261364697096981,0.000464495151831826,0,0,0.00699248120300742,-0.00611632103659445,-0.00611761107287605
"26",1993-06-09,-0.00575465951522863,-0.000897290145132762,-0.0465616045845272,0,-0.00429373545538385,0.0308219178082191,0,0,7,0.00261364697096981,0.000464495151831826,0.00465116279069778,0,0.00190397969088334,0.000401830561446579,0.000384704162498996
"27",1993-06-10,0.00380615831463536,0.00422112573284479,-0.0450788880540946,0,0,-0.0265780730897009,0,0,7,0.00261364697096981,0.000464495151831826,-0.0277777777777778,-0.013840830449827,0.00614822819242098,-0.00575725793854455,-0.00576834333179516
"28",1993-06-11,0.00276174132809399,0.00100608368720463,-0.0298977183320221,-0.0185185185185185,0,0,0,0,7,0.00261364697096981,0.000464495151831826,-0.0142857142857144,-0.00350877192982464,-0.00377749796311392,0.00380802753151538,0
"29",1993-06-14,-0.00645574471173532,-0.00321637226987859,-0.0275750202757502,0,0.00852709827706196,0.0261437908496732,0,0,7,0.00214132762312651,-0.00116069874064187,0,0,-0.00275092936802977,0.00275761324846833,0.00277435265104795
"30",1993-06-15,0.00562711970217643,0.00259933230688299,-0.0100083402835697,0,0.00724720544635998,-0.0318471337579618,0,0,7,0.00214132762312651,-0.00116069874064187,0,0.00352112676056346,0.0382837545664654,-0.0064514210964443,-0.0064555794651091
"31",1993-06-16,0.0029160056627991,0.00248087078954489,-0.0176916596461667,0,0.000545034322085515,-0.00657894736842106,0,0,7,0.00214132762312651,-0.00116069874064187,0,-0.00701754385964913,-0.0332459699134743,0.00562554235614475,0.00564665841584165
"32",1993-06-17,-0.00770037503270694,-0.0108351895092595,0.0497427101200686,0,0.012529973987034,-0.0364238410596026,0,0,7,0.00214132762312651,-0.00116069874064187,0.0144927536231885,0.00353356890459356,-0.00129981059902694,0.00291605915434279,0.00292285208830092
"33",1993-06-18,0.00459259061630615,0.0057248648577219,0.00081699346405227,0,0,0,0,0,7,0.00214132762312651,-0.00116069874064187,-0.0333333333333335,-0.0316901408450704,0.00647032574743413,-0.00769915442812637,0
"34",1993-06-21,-0.0037854514736128,-0.000649921561897895,-0.0489795918367347,0,0.00428450081100581,-0.0165016501650164,0,0,7,0.00111482720178355,-0.00116204752774388,0.00985221674876848,0,-0.00458139363038497,0.00458955614357692,0.00463750193229248
"35",1993-06-22,-0.00878333273632634,-0.0061444420492255,0.0334763948497853,0.0188679245283019,-0.00298633739363619,0.0872483221476511,0,0,7,0.00111482720178355,-0.00116204752774388,-0.0195121951219512,-0.0109090909090908,0.00378591047435239,-0.00378731509866368,-0.0038467456531775
"36",1993-06-23,0.00686511449861928,0.00773932846977903,0.0174418604651164,0,0.00641847433402411,-0.0679012345679013,0,0,7,0.00111482720178355,-0.00116204752774388,-0.0099502487562188,-0.00367647058823538,0.00887442685993197,-0.00878352640659657,-0.00872721655854176
"37",1993-06-24,8.01538961452558e-05,0.00219428375570151,-0.0816326530612245,-0.00694518518518516,-0.00563349265234911,-0.0198675496688742,0,0,7,0.00111482720178355,-0.00116204752774388,-0.00502512562814071,-0.00738007380073801,-0.00681718223134444,0.00687207541198535,0.00685625243474867
"38",1993-06-25,0.0112607556253279,0.00949508476994971,-0.0124444444444445,-0.006990774445333,0,0,0,0,7,0.00111482720178355,-0.00116204752774388,-0.00505050505050506,0,-7.38061849582914e-05,7.4837415714452e-05,0
"39",1993-06-28,-0.00321507369484414,-0.00256723245456815,0.0162016201620162,-0.00469633097264825,-0.00610221577551802,-0.025974025974026,0,0,7,0.00157757980697851,-0.000610784712931159,-0.0101522842639594,0,-0.0154635370534396,-0.00388377122417366,0.0107551841535129
"40",1993-06-29,-0.000787194658156743,-0.000355017859925851,-0.00265721877767931,0,0.00850927438644013,0.306666666666667,0,0,7,0.00157757980697851,-0.000610784712931159,0,0.00371747211895919,0.00322375079656631,-0.00320777679282419,-0.00321518793539002
"41",1993-06-30,-0.00157562935914453,-0.00335163030952788,0.022202486678508,0,-0.00469929524829522,-0.165816326530612,0.00308621207839341,0.00650900900900893,7,0.00157757980697851,-0.000610784712931159,0.0153846153846154,0.0148148148148148,0.000784665396256022,0.350260387227083,0.0186621611243376
"42",1993-07-01,-0.00756865545039294,-0.00708207446862688,-0.0156385751520417,0,0.0031119325440082,-0.0948012232415902,0,0,6.9,0.00157757980697851,-0.000610784712931159,-0.0101010101010101,0,0.00156810035842293,-0.00157399448543766,-0.00150784077201448
"43",1993-07-02,-0.00977047428173714,-0.00989144769326608,0.224183583406884,-0.0188679245283019,0,0,0,0,6.9,0.00157757980697851,-0.000610784712931159,-1,0,0.0231864608961456,-0.00756932021466909,0
"44",1993-07-06,0.00746101819670233,0.00317149722991295,-0.0591204037490987,0.0192307692307692,0.0018117659210964,0.0626959247648903,0,0,6.9,0.00370610580932086,0.00221180990075956,0.00520833333333334,0.00373134328358201,-0.000619352958321202,-0.0115194394060588,-0.0101955413528114
"45",1993-07-07,0.0111489298091063,0.0131202225923331,-0.0620689655172414,0,0,-0.088495575221239,0,0,6.9,0.00370610580932086,0.00221180990075956,0,0,-0.00740038642411877,0.00745949703956536,0.0074563763548313
"46",1993-07-08,0.00188939772348578,-0.00118141490343881,-0.117647058823529,0,0.0104255638297872,-0.0420711974110032,0,0,6.9,0.00370610580932086,0.00221180990075956,-0.0103626943005181,-0.00743494423791822,-0.0110180696342,0.0111488206346514,0.011139935907218
"47",1993-07-09,0.000942847876597425,0.00194154566763335,0.00462962962962953,0,0,0,0,0,6.9,0.00370610580932086,0.00221180990075956,-0.00523560209424084,-0.00749063670411986,-0.00189393939393943,0.00189079273443309,0
"48",1993-07-12,-0.00253659999681708,-0.00198230428570239,0.015668202764977,0,-0.00692844831139097,-0.0416666666666666,0,0,6.9,0.00184621065263547,-0.000145192670673984,0.0105263157894737,0.00754716981132076,-0.000930163336681902,0.000943612192139526,0.000903818633727399
"49",1993-07-13,0.00771172554644416,0.00444105206044375,-0.0217785843920145,0,-0.001268446115612,-0.00668896321070235,0,0,6.9,0.00184621065263547,-0.000145192670673984,-0.0104166666666667,-0.0112359550561797,0.00253239982124242,-0.00253809938193099,-0.00248325682895634
"50",1993-07-14,0.00236549459685561,-0.00191074036802261,-0.0166975881261595,-0.00943396226415094,0.00402199394511027,0.0538720538720538,0,0,6.9,0.00184621065263547,-0.000145192670673984,0.00526315789473685,0,-0.00765230312035659,0.00771196725070336,0.00769462884731458
"51",1993-07-15,-0.00637576449931483,-0.00772450245375433,0.0339622641509435,-0.00952380952380952,-0.00274091289541519,-0.0511182108626197,0,0,6.9,0.00184621065263547,-0.000145192670673984,0,-0.00378787878787888,-0.00235831399266318,0.00236414491209378,0.00239556819883206
"52",1993-07-16,0.00198112681291393,0.0006281525518788,0.0456204379562044,0,0,0,0,0,6.9,0.00184621065263547,-0.000145192670673984,-0.0157068062827225,-0.0152091254752852,0.00641626955836558,-0.00637256530356895,0
"53",1993-07-19,0.00268719872883371,0.00286975988805639,-0.0357766143106457,0,-0.00212273400421629,-0.0159744408945686,0,0,6.9,0.00110568506403764,-0.000261384758364207,0.0372340425531915,0.0115830115830117,0.00208783834165993,0.00197807953551344,0.00202946482260968
"54",1993-07-20,0.00299591876311603,-0.00029063736688484,0.0832579185520362,0,-0.000531759217137682,0.0909090909090908,0,0,6.9,0.00110568506403764,-0.000261384758364207,0.0410256410256409,0.0267175572519083,-0.00628767021355761,0.00269155053330521,0.00262545945540474
"55",1993-07-21,-0.00848847719859113,-0.00597071211099554,-0.0233918128654972,0.0192307692307692,0.00021280195580719,-0.0714285714285714,0,0,6.9,0.00110568506403764,-0.000261384758364207,0.0246305418719213,0.0185873605947956,-0.00295780448537955,0.00299490865528593,0.00299266796348945
"56",1993-07-22,0.00610458898367567,0.00582663144076325,-0.0316509837467921,0,0.00617089065157756,-0.0416666666666666,0,0,6.9,0.00110568506403764,-0.000261384758364207,0.0192307692307692,0.0182481751824817,0.00856177243710107,-0.00848788471959554,-0.00842906161420266
"57",1993-07-23,0.00590964126468149,0.00445088341152914,0,0,0,0,0,0,6.9,0.00110568506403764,-0.000261384758364207,-0.0188679245283019,-0.0107526881720431,-0.00606895524610908,0.00610113155355783,0
"58",1993-07-26,-0.000627852686819188,-0.00189272975922627,0.00176678445229678,0,0.00126630432109956,-0.0321543408360129,0,0,6.9,0.0016566958122411,0.000377654475205452,0.0048076923076922,-0.00362318840579702,-0.00573141037647511,0.00590892713616567,0.00590698369971588
"59",1993-07-27,-0.00336843216061008,-0.00234246837280178,0.00264550264550259,0,-0.00463738421070983,-0.00996677740863781,0,0,6.9,0.0016566958122411,0.000377654475205452,-0.00478468899521521,0,0.000640494310903487,-0.00062819954703497,-0.000668995763026761
"60",1993-07-28,0.00393138251351158,0.00682034031700017,-0.0105540897097625,0,0.0115416875997101,0.0201342281879195,0,0,6.9,0.0016566958122411,0.000377654475205452,-0.0192307692307692,-0.0109090909090908,0.00248503332203779,-0.00336353159789807,-0.00334721808985417
"61",1993-07-29,-0.00783478020841754,-0.0046863562696863,0.0426666666666667,0,-0.00167482467994171,0.00986842105263151,0,0,6.9,0.0016566958122411,0.000377654475205452,0.00980392156862746,0.00367647058823522,-0.00390610328638505,0.00392814265243692,0.0039555190685871
"62",1993-07-30,0.00608001174648193,0.00450759595979298,-0.0221653878942881,0,0,0,0,0,6.9,0.0016566958122411,0.000377654475205452,-0.0145631067961166,-0.0183150183150182,0.00788054749066783,-0.00783656734102308,0
"63",1993-08-02,7.86382440799551e-05,-0.0019549150543807,0.00174367916303396,0,-0.00243046610262497,-0.0613496932515337,0,0,6.8,0.00376734356335582,0.000929260076664036,0.00492610837438435,0,-0.00340441451552567,-0.00434915433110221,0.00397122733403273
"64",1993-08-03,-0.00258895589164002,-0.00162481362626697,0.0191470844212359,0,-0.000211917368391556,0.0261437908496732,0,0,6.8,0.00376734356335582,0.000929260076664036,0.00490196078431362,0.0149253731343284,-0.00270280415931533,7.81023363756215e-05,7.46324352563542e-05
"65",1993-08-04,-0.000867126858436886,-0.000914085681930806,0.02732707087959,0,0.00148336516687959,-0.0286624203821657,0,0,6.8,0.00376734356335582,0.000929260076664036,0.00487804878048792,0.00735294117647059,0.00259720706139208,-0.00258833242221068,-0.00253731343283587
"66",1993-08-05,0.00322909494688424,0.00122729563712218,0.0249376558603492,-0.0188679245283019,-0.00402029212929408,-0.0295081967213114,0,0,6.8,0.00376734356335582,0.000929260076664036,-0.00485436893203895,0.00364963503649627,0.00412974921159321,-0.000866880683661223,-0.000897800389046902
"67",1993-08-06,0.00439557758442077,0.00454668813369621,0.00486618004866184,0,0,0,0,0,6.8,0.00376734356335582,0.000929260076664036,-0.0195121951219512,-0.0145454545454546,-0.018956105585882,0.00322983313461746,0
"68",1993-08-09,-0.000936807321684335,-0.00281768946836688,-0.00645682001614206,0,0.0087942575374313,-0.0263157894736842,0,0,6.8,0.0027462467960454,0.000203086921202222,0.0149253731343285,0.00369003690036909,0.0138724798963375,0.00439115297058437,0.00440397103829217
"69",1993-08-10,0.00297254985947744,0.00224714422746525,-0.0194963444354184,0,0.000210103982881043,-0.0135135135135135,0,0,6.8,0.0027462467960454,0.000203086921202222,0,-0.0220588235294118,-0.0171033342104274,-0.000933276299781676,-0.00096611177170025
"70",1993-08-11,-0.00397951905619242,-0.00332992947202718,0.0256835128417565,0,0.000419972684449114,0.017123287671233,0,0,6.8,0.0027462467960454,0.000203086921202222,0.00490196078431362,0.0112781954887217,0.000497169955637173,0.0029692565181853,0.00297552629621365
"71",1993-08-12,0.000156850621922488,0.00262835001705086,-0.0153473344103394,0,-0.0014695077611895,0.01010101010101,0,0,6.8,0.0027462467960454,0.000203086921202222,-0.0292682926829268,-0.0223048327137547,0.000917396124001445,-0.0039750079001203,-0.0039308759178225
