dji_pctchg,snp_pctchg,vix_pctchg,libor_pctchg,exrate_pctchg,ffr_pctchg,ind_pctchg,pce_pctchg,unrate,m1_pctchg,m2_pctchg,t5_pctchg,t10_pctchg,div_pctchg,pe_ratio_pctchg,price_book_pctchg
-0.007357879,-0.014872693,0.063970326,-0.002031341,0.001910325,0.029885057,0,0,4.3,-0.002596705,-0.001285848,-0.028301887,-0.028169014,0.00296461,-0.001986496,-0.00196945
0.014318315,0.014440428,-0.072536886,-0.006687991,-0.00390013,-0.015625,0,0,4.3,-0.002596705,-0.001285848,0.058252427,0.065217391,0.00831332,-0.007358922,-0.007363912
-0.001467442,-0.002447458,0.039732371,-1,0,0,0,0,4.3,-0.002596705,-0.001285848,-0.009174312,0,-0.014107732,0.014320833,0
-0.004724221,-0.001828287,-0.016894609,0,0.006590375,-0.013422819,0,0,4.3,0.003231888,-0.000234092,-0.092592593,0.047619048,0.001486713,-0.001468415,-0.001458005
-0.001518747,-0.00448772,-0.003682528,-0.003354681,-0.000258434,0.004535147,0,0,4.3,0.003231888,-0.000234092,-0.051020408,-0.038961039,0.00507206,-0.004725826,-0.004715513
0.003999267,-0.000286717,-0.014373717,-0.006119951,0.002757432,0.018058691,0,0,4.3,0.003231888,-0.000234092,0.096774194,0.060810811,0.002646317,-0.001515811,-0.001539202
-0.008169318,-0.00757661,-0.019166625,0.002463054,0.004038781,-0.00886918,0,0,4.3,0.003231888,-0.000234092,0.18627451,0.101910828,-0.003989688,0.003998812,0.004022546
0.00517687,0.002609038,0.030586192,0.012592138,0,0,0,0,4.3,0.003231888,-0.000234092,0.016528926,0.011560694,0.008257842,-0.008170878,0
-0.000400866,0.000416277,-0.022671105,-0.004396724,-0.002987861,-0.047404063,0,0,4.3,0.004295302,0.002146341,0.073170732,0.068571429,-0.005134161,0.005179528,0.005176334
0.031541539,0.028452787,-0.076760864,-0.017822979,-0.005565562,-0.042654028,0,0,4.3,0.004295302,0.002146341,0.045454545,0.021390374,0.000368618,-0.000401893,-0.000409087
0.002911946,0.002723757,-0.019186844,0.00248139,-0.000172172,0,0,0,4.3,0.004295302,0.002146341,0.028985507,-0.010471204,-0.028987287,0.031542118,0.031560702
0.004725944,0.002693052,-0.011178342,0.003712871,0.002497425,-0.022277228,0,0,4.3,0.004295302,0.002146341,-0.028169014,-0.047619048,-0.002909367,0.002909283,0.002893816
0.003201249,0.016153748,-0.022138483,0.005240444,0,0,0,0,4.3,0.004295302,0.002146341,-0.028985507,-0.022222222,-0.003235014,0.004728329,0
-0.007115916,-0.002627873,0.028420039,-0.000306654,0.010041238,-0.007462687,0,0,4.3,-0.004366034,-0.000876168,0.007462687,0.011363636,-0.003181876,0.003200317,0.003219307
-0.013478478,-0.015526399,0.034192037,-0.001226994,0.005098131,-0.005012531,0,0,4.3,-0.004366034,-0.000876168,-0.022222222,-0.005617978,0.007150153,-0.007114628,-0.007133623
0.001522682,0.003196148,-0.068387681,-0.003378378,0.000591766,0.002518892,0,0,4.3,-0.004366034,-0.000876168,0.022727273,0.028248588,0.013691684,-0.01348059,-0.013462925
-0.010523771,-0.011815947,0.001458435,-0.006471495,-0.001520792,-0.010050251,0,0,4.3,-0.004366034,-0.000876168,0.022222222,0.021978022,-0.00150075,0.001522997,0.001508438
0.003068459,-0.007794067,0.074757233,-1,0,0,0,0,4.3,-0.004366034,-0.000876168,-1,0,0.010583667,-0.010523114,0
-0.015082697,-0.015655515,0.02800366,0,0,-0.009779951,0,0,4.3,0.00698049,0.005943681,0.02962963,0.016393443,0,0,0
0.00361465,0.006201518,-0.005272452,-0.0025,0.007189976,0.04691358,0,0,4.3,0.00698049,0.005943681,-0.057553957,-0.032258065,0.0152909,-0.0150858,-0.015080381
0.00719118,0.003862097,-0.04637805,-0.011904762,-0.001511724,-0.023584906,-0.005977863,0.001929872,4.3,0.00698049,0.005943681,-0.030534351,-0.044444444,-0.001775438,0.00361861,0.003611151
0.006470129,0.005108348,-0.009726772,-0.000634115,0,0,0,0,4.5,0.00698049,0.005943681,-0.015748031,-0.029069767,-0.007114382,0.007187279,0
0.010334956,0.01299016,-0.08419079,0,-0.004111125,-0.024813896,0,0,4.5,0.000888731,0.00083301,-0.032,-0.005988024,-0.006424115,0.006473059,0.006478041
-0.009448919,-0.01054864,0.041368693,-0.003172589,0.00556027,-0.005089059,0,0,4.5,0.000888731,0.00083301,0,-0.006024096,-0.010258004,0.010336391,0.010317085
0.001851812,0.00545651,-0.03531138,-0.002385742,-0.002262106,0.002557545,0,0,4.5,0.000888731,0.00083301,0.033057851,0.03030303,0.009547739,-0.009452984,-0.009438823
-0.010255423,-0.009397319,0.01270971,-0.000638059,0.001007667,0.025510204,0,0,4.5,0.000888731,0.00083301,0.032,0.023529412,-0.00180438,0.001852226,0.001844277
-0.005002292,-0.008355953,0.039156677,-0.001437827,0,0,0,0,4.5,0.000888731,0.00083301,-0.015503876,-0.011494253,0.010347192,-0.010252873,0
0.002407052,0.001163881,0,-0.002877238,-0.003665156,-0.012406948,0,0,4.5,0.000177588,0.001974334,-0.007874016,-0.005813953,0.004997224,-0.005001754,-0.005007511
-0.007011062,-0.011346897,0.036231882,-0.002244309,-0.00484911,0.015075377,0,0,4.5,0.000177588,0.001974334,0,0.011695906,-0.002394107,0.00240624,0.00239653
-0.016693946,-0.017501596,0.077855474,-0.003213368,-0.008737302,-0.002475248,0,0,4.5,0.000177588,0.001974334,-0.047619048,-0.01734104,0.015691342,-0.01833384,-0.01950893
-0.006219778,-0.004516883,-0.01340839,-0.006769826,0.002542614,-0.022332506,0,0,4.5,0.000177588,0.001974334,0.016666667,0.029411765,0.016963528,-0.016690958,-0.016702836
0.002046402,-0.004883174,0.015782596,-0.016714054,0,0,0,0,4.5,0.000177588,0.001974334,-0.008196721,0,0.006255213,-0.006219469,0
-0.00457569,0.003434127,-0.035822184,-0.007758366,0.005745184,0,0,0,4.5,-0.002041903,-0.00059886,0,0,-0.001302469,0.00204649,0.002046112
0.004780762,0.008708753,-0.028200582,-0.001996008,0.000756015,0.017902813,0,0,4.5,-0.002041903,-0.00059886,0.016528926,0,0.004623866,-0.004579126,-0.004581901
0.006395933,0.011364213,-0.107323819,-0.003,-0.002014589,0.010050251,0,0,4.5,-0.002041903,-0.00059886,-0.032520325,-0.022857143,-0.004366555,0.004784,0.004778106
-0.010343948,-0.009450028,0.033023789,-0.002340354,0.000168265,-0.009950249,0,0,4.5,-0.002041903,-0.00059886,-0.008403361,-0.011695906,-0.006400759,0.006392793,0.006398606
-0.009464781,-0.00550863,0.032467532,-0.006702413,0,0,0,0,4.5,-0.002041903,-0.00059886,0.008474576,0.00591716,0.010498061,-0.010341338,0
-0.003021572,-0.001509902,0.025641074,-0.001349528,-0.002112914,-0.055415617,0,0,4.5,0.005159683,0.002686821,0.075630252,0.047058824,0.0095626,-0.00946651,-0.009474053
-0.003594242,-0.004676406,-0.015094433,0.002702703,0.002625536,-0.018666667,0,0,4.5,0.005159683,0.002686821,0.015625,-0.02247191,0.002981933,-0.00302195,-0.003028391
0.012589567,0.012493089,-0.041666621,0.021563342,0.01376926,0.048913043,0,0,4.5,0.005159683,0.002686821,-0.015384615,-0.017241379,-0.003206249,-0.003594103,-0.003594482
-0.006039022,-0.001484216,-0.047476312,0.012203166,-0.004832947,0.023316062,0,0,4.5,0.005159683,0.002686821,0.03125,0.035087719,-0.012456869,0.012591942,0.012600666
0.008695092,0.010078543,-0.015739718,-0.001629195,0,0,0,0,4.5,0.005159683,0.002686821,-0.083333333,-0.039548023,0.006099728,-0.006038322,0
-0.002134224,-0.001835517,0.008528785,-0.002610966,-0.000584942,-0.102189781,0,0,4.6,0.003540136,0.000790392,0.033057851,0.029411765,-0.015598328,0.07354666,-0.002019284
-0.008632017,-0.012321246,0.061839323,0.001963351,0.002592023,0,0,0,4.6,0.003540136,0.000790392,-1,0,0.002870127,-0.002133729,-0.002124538
-0.021677833,-0.023498265,0.076655002,-0.002617801,-0.008271298,-0.032258065,0,0,4.6,0.003540136,0.000790392,-0.023076923,-0.005586592,0,0,0
0.004556926,0.006878995,0.03929732,-0.005249344,0,0,0,0,4.6,0.003540136,0.000790392,-0.031496063,-0.033707865,0.022283469,-0.021677671,0
-0.012016306,-0.014397978,0.034252669,0,-0.006339161,0.010899183,0,0,4.6,0.007231678,0.002542667,-0.032520325,-0.01744186,-0.0009178,0.00093109,0.000940808
0.006425137,-0.001134104,0.032688172,-0.007915567,-0.004113137,0.018867925,0,0,4.6,0.007231678,0.002542667,0.033613445,0.023668639,0.012114601,-0.01201579,-0.01201013
0.023237013,0.023691267,-0.079966681,0.002659574,0.003792962,0,0,0,4.6,0.007231678,0.002542667,-0.024390244,-0.034682081,-0.006353528,0.006424892,0.006421606
0.005732359,0.006241031,-0.04300593,-0.002984085,0.002015333,-0.007936508,0,0,4.6,0.007231678,0.002542667,0,-0.011976048,-0.022722083,0.02323789,0.023238105
-0.006351558,-0.010882882,0.083727582,0.000332557,0,0,0,0,4.6,0.007231678,0.002542667,-0.066666667,-0.048484848,-0.005724968,0.005732016,0
0.012821619,0.009971301,-0.013094675,0,-0.0033529,-0.028795812,0,0,4.6,-8.76E-05,0.000192138,0.044642857,0.025477707,0.00640423,-0.006354066,-0.006353337
-0.003446938,-0.005541633,0.043785889,0,-0.012783894,0.005390836,0,0,4.6,-8.76E-05,0.000192138,-0.042735043,-0.01863354,-0.012668574,0.012822579,0.012813599
0.003800432,0.006052827,-0.046186441,-0.013297872,-0.000425924,0.010723861,0,0,4.6,-8.76E-05,0.000192138,0.017857143,0,0.004966887,-0.003444709,-0.003448101
-0.003143224,-0.003432078,-0.007552199,-0.000336927,-0.001022782,0.00795756,0,0,4.6,-8.76E-05,0.000192138,0.026315789,0.025316456,-0.010414215,0.013107902,0.003714446
-0.01439307,-0.016368623,0.06266786,-0.002359285,0,0,0,0,4.6,-8.76E-05,0.000192138,-0.042735043,-0.030864198,0.003151198,-0.003143021,0
-0.017583694,-0.016271634,0.063184499,0,-0.006194272,0,0,0,4.6,-0.002276708,0.001440756,-0.008928571,0,0.01458037,-0.014392805,-0.014417209
0.016067559,0.016079858,-0.049128368,0,-0.004098395,0.018324607,0,0,4.6,-0.002276708,0.001440756,0.063063063,0.044585987,0.01787592,-0.017584917,-0.017569206
0.004801225,0.010449533,-0.04125,0.001351351,0.00085733,-0.005141388,0,0,4.6,-0.002276708,0.001440756,-0.025423729,-0.006097561,-0.015782828,0.016065048,0.016071429
-0.003726218,0.002402377,-0.043893959,-0.002361673,0.001713243,-0.031007752,0,0,4.6,-0.002276708,0.001440756,-0.052173913,-0.030674847,-0.00478162,0.004802397,0.004807195
-0.001435218,-0.001078043,0.031363682,-0.004734528,0,0,0,0,4.6,-0.002276708,0.001440756,-0.027522936,-0.025316456,0.003749927,-0.003725709,0
0.011641329,0.00557065,-0.047157336,-0.002378525,-0.000170623,0.007915567,0,0,4.6,0.003422854,0.001860697,-0.028301887,-0.006493506,0.001400969,-0.001855655,-0.002504324
-0.001216387,0.003880414,-0.049028767,-0.003746594,-0.005291022,-0.007853403,-0.001239742,0.005189333,4.6,0.003422854,0.001860697,0.058252427,0.032679739,-0.011483532,0.017796322,0.011284812
0.003917211,0.003963999,-0.022859875,-0.001709402,-0.002402188,-0.029023747,0,0,4.9,0.003422854,0.001860697,0.064220183,0.037974684,0.002181861,-0.001217732,-0.001202907
-0.003639348,-0.005242698,-0.009955251,0.001712329,-0.00120399,0.002717391,0,0,4.9,0.003422854,0.001860697,0.034482759,0.024390244,-0.003118564,0.003918247,0.003894939
-0.010603351,-0.011421745,0.100553047,-0.001709402,0,0,0,0,4.9,0.003422854,0.001860697,-0.008333333,-0.005952381,0.003659544,-0.00363874,0
0.005521484,0.003265397,-0.040200961,-0.001712329,0.003521766,-0.010723861,0,0,4.9,0.004635704,0.00174236,0.008403361,0.005988024,0.010703364,-0.010607167,-0.010605867
-0.015799248,-0.017328126,0.062351261,-0.001715266,-0.002482248,0.016260163,0,0,4.9,0.004635704,0.00174236,-0.066666667,-0.107142857,-0.005469568,0.005525018,0.005515134
0.000491531,-8.45E-05,-0.025537634,-0.011683849,-0.011069169,0.005333333,0,0,4.9,0.004635704,0.00174236,0.080357143,0.06,0.01644044,-0.015801238,-0.015785137
0.011427853,0.005686842,-0.05517246,-0.001738526,0.00034708,-0.018567639,0,0,4.9,0.004635704,0.00174236,-0.024793388,-0.018867925,-0.000115121,0.000494144,0.000470945
-3.26E-05,0.000949456,-0.006325986,-0.00522466,0,0,0,0,4.9,0.004635704,0.00174236,-0.050847458,-0.025641026,-0.011283173,0.011426183,0
-0.000359089,-0.003827833,0.002938296,-0.00280112,-0.005390862,-0.007915567,0,0,4.9,0.001131813,0.001127697,0.035714286,0.013157895,0,-3.29E-05,-2.59E-05
-0.006359839,-0.007339462,0.020996094,0,-0.010490401,0.018617021,0,0,4.9,0.001131813,0.001127697,0.025862069,0.019480519,0.000349345,-0.000356861,-0.000361991
0.004501214,0.003089942,0.030129173,0.000351124,-0.000971817,-0.020887728,0,0,4.9,0.001131813,0.001127697,0,-0.006369427,0.007566498,-0.006360032,-0.006363001
-0.014600815,-0.016663052,0.106778036,-0.003861004,-0.000795932,-0.024,0,0,4.9,0.001131813,0.001127697,-0.050420168,-0.051282051,-0.004448039,0.004500373,0.004503449
0.007742578,0.008124188,-0.040687878,-0.005285412,0,0,0,0,4.9,0.001131813,0.001127697,0,0.006756757,0.015608681,-0.01460304,0
-0.014140472,-0.01207948,0.066899822,-0.000354233,-0.000970026,-0.03021978,0,0,4.9,-0.000782677,0.001030967,-0.017699115,-0.006711409,-0.007712963,0.007741646,0.007731755
0.01010019,0.006956128,-0.080327828,-0.004252303,-0.000176573,-0.005665722,0,0,4.9,-0.000782677,0.001030967,0.036036036,0.033783784,0.014336711,-0.014136905,-0.014144419
-0.004646343,-0.002763293,-0.009358333,0,-0.001589132,0.011396011,0,0,4.9,-0.000782677,0.001030967,-0.026086957,-0.026143791,-0.008230686,0.010099748,0.010111973
0.018967316,0.01965432,-0.113360369,0.001423488,0.002122257,-0.011267606,0,0,4.9,-0.000782677,0.001030967,0.008928571,0.013422819,0.004635989,-0.004649591,-0.004638486
-0.003916305,-0.004827368,0.043125319,-1,0,0,0,0,4.9,-0.000782677,0.001030967,-0.008849558,-0.013245033,-0.018629294,0.018967339,0
-0.015441527,-0.015010008,0.070038963,0,0.000352774,-0.011299435,0,0,4.9,0.014360313,0.002326823,-0.044642857,-0.033557047,0.003947521,-0.003913362,-0.003927446
-0.012828164,-0.011149238,0.046818227,-0.007092199,0.00096977,0,0,0,4.9,0.014360313,0.002326823,-0.056074766,-0.055555556,0.015670175,-0.015441724,-0.015434501
-0.016977703,-0.017003926,0.103343417,-0.002857143,-0.006165272,0.022857143,0,0,4.9,0.014360313,0.002326823,0.04950495,0.051470588,0.01303729,-0.012827506,-0.012830984
0.003041452,0.004029943,-0.019283747,-0.007879656,0.005140039,0.022346369,0,0,4.9,0.014360313,0.002326823,0.028301887,0.034965035,0.017646398,-0.016978233,-0.016974485
0.004798134,-0.000564596,0.037319422,0.000903971,0,0,-0.003824192,-0.013518266,4.9,0.014360313,0.002326823,-1,0,-0.003037332,0.003042106,0
0.003578828,-0.001059148,0.01934236,0.015506671,-0.00069158,-0.049046322,0,0,5,0.001287001,0.00418617,0.008403361,0.006451613,0,0,0
-0.019179161,-0.022390272,0.085768539,0,-0.005449801,0.008595989,0,0,5,0.001287001,0.00418617,-0.05,-0.025641026,-0.003562086,0.003576093,0.003582878
-0.023879083,-0.018637016,0.083187659,-0.009588068,-0.00800207,-0.022727273,0,0,5,0.001287001,0.00418617,-0.01754386,0.006578947,0.019549796,-0.019176773,-0.019165727
-3.54E-05,0.006225948,0.027428203,-0.036213697,0,0,0,0,5,0.001287001,0.00418617,0.026785714,0.032679739,0.02443434,-0.023880523,0
-0.071293413,-0.049215605,0.311557726,0,0,0,0,0,5,0.107112254,0.032326524,-1,0,5.35E-05,-3.56E-05,-2.80E-05
-0.001939288,-0.005804971,-0.06920496,-0.046623794,-0.000803535,-0.41314554,0,0,5,-0.066486068,-0.014996329,0.092857143,0.098039216,0,0,0
-0.016203978,-0.016112491,0.043478313,-0.061338954,-0.002769809,-0.048,0,0,5,-0.066486068,-0.014996329,0.117647059,0.116071429,0.001932415,-0.001935349,-0.001932192
-0.043716662,-0.031059934,0.07840239,-0.064901747,0.002329558,0.865546218,0,0,5,-0.066486068,-0.014996329,0.023391813,0.012,0.016863657,-0.016204963,-0.016213437
-0.016761804,-0.01903426,-0.024691403,0.004803074,0.01045855,0.400900901,0,0,5,-0.066486068,-0.014996329,-0.034285714,-0.031620553,0.045715397,-0.043720302,-0.043692156
0.044689084,0.038983252,-0.115096109,-0.005736138,0,0,0,0,5,-0.066486068,-0.014996329,-0.041420118,-0.040816327,0.01706818,-0.016757852,0
0.006521419,0.008789683,-0.051390702,0,-0.004962753,-0.060422961,0,0,5,-0.028853329,-0.004640069,-0.030864198,-0.012765957,-0.042800311,0.044835593,0.043950294
-0.010690578,-0.005166647,-0.015358922,-0.003365385,8.91E-05,-0.048231511,0,0,5,-0.028853329,-0.004640069,-0.025477707,-0.021551724,-0.006449147,0.006519157,0.006546799
0.013309804,0.011489124,-0.035734489,0.003376749,0.006144821,0.040540541,0,0,5,-0.028853329,-0.004640069,-0.026143791,-0.030837004,0.004615828,-0.01068948,-0.010705505
0.019137382,0.021921988,-0.060882353,-0.003846154,0.004425562,-0.107142857,0,0,5,-0.028853329,-0.004640069,0.026845638,0,-0.013161673,0.01331073,0.01330649
-0.001212706,-0.002295898,0.012214219,0.003861004,0,0,0,0,5,-0.028853329,-0.004640069,0,-0.009090909,-0.018769096,0.019140535,0
0.012873368,0.012305528,-0.035272277,-0.002884615,8.85E-05,-0.221854305,0,0,5.3,-0.00375651,-0.001703673,0.052287582,0.041284404,0.001235666,0.072587287,0.033324195
0.019349611,0.01992721,0.005131495,-0.035679846,0.003451022,-0.034042553,0,0,5.3,-0.00375651,-0.001703673,0.01242236,0,-0.012736338,0.012872308,0.012882115
-0.006894115,-0.002471392,0.020102074,0,-0.002116384,0.079295154,0,0,5.3,-0.00375651,-0.001703673,0.024539877,0.022026432,-0.01820091,0.019347979,0.0193539
0.00649933,0.00163608,0.044416642,-0.0075,-0.002209261,-0.012244898,0,0,5.3,-0.00375651,-0.001703673,0.005988024,0.004310345,0.006926407,-0.006892559,-0.00690935
-0.005683159,-0.008344438,0.051811921,-0.016624685,0,0,0,0,5.3,-0.00375651,-0.001703673,-1,0,-0.006372971,0.006498141,0
-0.001709319,-0.005355541,-0.008257318,-0.003586066,0.006750173,0.033057851,0,0,5.3,-0.000171394,-0.000131275,0,0.030042918,0.0057521,-0.005682244,-0.005684253
0.020814268,0.022938245,-0.092736199,-0.000514139,0.003087772,-0.032,0,0,5.3,-0.000171394,-0.000131275,0,-0.004166667,0.00167021,-0.001707384,-0.001694915
0.01835217,0.015208341,-0.003164557,0,0.006508399,0,0,0,5.3,-0.000171394,-0.000131275,0.011494253,0.012552301,-0.020362791,0.020810383,0.020805157
-0.0070443,-0.005266878,0.11968254,0.010802469,-0.004806038,-0.012396694,0,0,5.3,-0.000171394,-0.000131275,0,0.004132231,-0.018052404,0.018355902,0.018351469
0.000370281,-0.001529835,0.001134137,-0.010178117,0,0,0,0,5.3,-0.000171394,-0.000131275,-0.022727273,-0.024691358,0.007143608,-0.007045491,0
0.003916543,0.006935961,-0.068819029,-0.004627249,0.000878563,-0.015936255,0,0,5.3,0.000428559,0.00043139,-0.005813953,0,-0.000417232,0.000370369,0.00036241
-0.016118609,-0.018632644,0.066910004,-0.004132231,0.004037913,0.016194332,0,0,5.3,0.000428559,0.00043139,0,0,-0.003861004,0.003916659,0.003929328
-0.007554449,-0.007873048,-0.003705844,-0.008298755,-0.000262275,-0.003984064,0,0,5.3,0.000428559,0.00043139,0.01754386,0.008438819,0.017546616,-0.016119875,-0.016127689
0.004462473,0.004557318,-0.024034334,-0.009937238,0.004460018,-0.012,0,0,5.3,0.000428559,0.00043139,0.017241379,0.020920502,0.007978587,-0.007555768,-0.007561223
0.01878725,0.015296088,-0.054529491,-0.005810882,0,0,0,0,5.3,0.000428559,0.00043139,-0.005649718,-0.012295082,-0.004442856,0.004462622,0
-0.003940501,-0.004697674,-0.007751938,-0.001062699,0.000863914,-0.015873016,0,0,5.3,-0.005140507,0.001406101,0.028409091,0.020746888,-0.018414978,0.018790353,0.01879263
0.000593147,0.000387103,-0.032812469,-0.008510638,-0.002157963,0.02016129,0,0,5.3,-0.005140507,0.001406101,-0.011049724,-0.008130081,0.003971572,-0.003943221,-0.003944773
0.012549223,0.013720988,-0.048142228,-0.008583691,-0.000432483,0.003952569,0,0,5.3,-0.005140507,0.001406101,-0.022346369,-0.008196721,-0.00062461,0.0005948,0.000585692
0.008693902,0.004108772,-0.035302072,-0.012987013,0.000865418,-0.011811024,0,0,5.3,-0.005140507,0.001406101,-0.005714286,-0.012396694,-0.012395833,0.012551588,0.012571078
-0.028880567,-0.023818304,0.113300457,-0.004385965,0,0,0,0,5.3,-0.005140507,0.001406101,-0.005747126,0.008368201,-0.00859614,0.008690673,0
-0.015914508,-0.017165918,0.057522126,-0.017621145,-0.000786473,0,0,0,5.3,0.003100241,0.003912832,-0.011560694,-0.008298755,0.029735624,-0.029616201,-0.029610829
-0.00513494,-9.45E-06,0.002988703,-0.013452915,0.004460018,0.043137255,0,0,5.3,0.003100241,0.003912832,-0.058479532,-0.058577406,0.016169026,-0.015913907,-0.015918103
0.020799762,0.022948108,-0.037246721,0.004545455,-0.003482518,-0.018796992,-0.004899292,-0.005618445,5.3,0.003100241,0.003912832,-0.00621118,-0.031111111,0.006100351,-0.002108208,-0.006001543
0.006437855,0.002859492,-0.049520333,-0.004524887,0.000698952,-0.068965517,0,0,5.5,0.003100241,0.003912832,0.1,0.082568807,-0.019604871,0.02080121,0.020787211
0.012601462,0.014385592,-0.006838131,-0.015909091,0,0,0,0,5.5,0.003100241,0.003912832,-0.034090909,-0.025423729,-0.006390764,0.006439336,0
0.015897613,0.01452615,-0.055737738,-0.013856813,0.002357229,-0.130612245,0,0,5.5,0.004635989,0.00130541,-0.005882353,0.065217391,-0.012448778,0.012601357,0.012593401
-0.003831669,-0.002734869,0.011458334,-0.06323185,0.001480751,-0.042253521,0,0,5.5,0.004635989,0.00130541,-0.01183432,-0.012244898,-0.015652083,0.015894938,0.015891441
0.003469555,0.002455628,-0.017507656,-0.000625,0.001304522,-0.004901961,0,0,5.5,0.004635989,0.00130541,0.041916168,0.024793388,0.004642228,-0.003827479,-0.0038359
0.002136159,0.001582438,-0.041229908,0.008755472,-0.000347442,-0.024630542,0,0,5.5,0.004635989,0.00130541,0.028735632,0.012096774,-0.003452305,0.003466526,0.003468334
-0.005581795,-0.00176746,0.069606375,0.00433974,0,0,0,0,5.5,0.004635989,0.00130541,-1,0,-0.002131855,0.002137177,0
0.020574886,0.018563403,-0.098126099,-0.006790123,0.009190273,0.060606061,0,0,5.5,0.001452743,0.001676196,0,0.023904382,0.005608076,-0.005579803,-0.00559433
0.007451598,0.00186113,0.003400076,0.004972032,-0.001718256,0.028571429,0,0,5.5,0.001452743,0.001676196,0.059459459,0.038910506,-0.01981092,0.020570907,0.020591529
0.004965516,0.000902576,-0.037650604,0.038961039,0.002667857,0.027777778,0,0,5.5,0.001452743,0.001676196,0.112244898,0.074906367,-0.006231374,0.007454933,0.007438923
-0.000546921,-0.003142917,-0.019170541,0.018452381,-0.000858278,-0.108108108,0,0,5.5,0.001452743,0.001676196,0.050458716,0.031358885,-0.004961832,0.004962469,0.004966931
0.011094541,0.010898902,-0.024331911,0.005260082,0,0,0,0,5.5,0.001452743,0.001676196,-0.048034934,-0.033783784,0.001315141,-0.00054764,0
-0.007525723,-0.007297643,-0.013900164,-0.017148837,-0.002651133,-0.019900498,0,0,5.5,0.000170663,0.003142257,0.018348624,0.024475524,-0.01094511,0.011096939,0.011106704
-0.006736454,-0.004927104,0.002902156,0.007983418,0.004544666,-0.020304569,0,0,5.5,0.000170663,0.003142257,0.058558559,0.030716724,0.008355005,-0.007527768,-0.007532366
0.012713202,0.01170588,-0.038859072,0.015258216,0.001280418,0,0,0,5.5,0.000170663,0.003142257,-1,0,0.006749342,-0.006735984,-0.006719899
0.002313324,0.00615477,0.023225849,-0.000287536,0,0,0,0,5.5,0.000170663,0.003142257,-0.008163265,-0.006472492,0,0,0
-0.011034073,-0.006842843,0.008827196,0.005506511,-0.001878593,-0.014705882,0,0,5.5,0.003753946,0.00100089,-0.012345679,-0.003257329,-0.002318265,0.002312766,0.002305415
-0.016281351,-0.018251396,0.079166667,-0.032871972,-0.006159646,0.014925373,0,0,5.5,0.003753946,0.00100089,0.025,0.016339869,0.011562932,-0.011031972,-0.011030084
0.012104743,0.010349777,-0.027799228,-0.007155635,-0.000344332,0.024509804,0,0,5.5,0.003753946,0.00100089,-0.06504065,-0.038585209,0.016954715,-0.016281563,-0.01628036
0.002252386,-0.000657779,-0.053216839,-0.023721321,0,-0.014354067,0,0,5.5,0.003753946,0.00100089,0,0.003344482,-0.044530494,0.012106866,0.012089949
-0.008891953,-0.008381173,0.080956376,-0.01199874,0,0,0.000235396,-0.00281812,5.5,0.003753946,0.00100089,-0.017391304,-0.01,-0.002251492,0.002250972,0
0.013301968,0.01318703,-0.065580132,-0.00373599,0.001034865,-0.058536585,0,0,5.7,0.008329792,0.004536533,-0.004424779,-0.003367003,0.008969875,-0.00889143,-0.008872762
0.022281561,0.022318244,-0.044019934,-0.009375,0.002842884,-0.020725389,0,0,5.7,0.008329792,0.004536533,0.097777778,0.064189189,-0.013139502,0.01329859,0.013281313
-0.001497919,-0.002776947,0.029973892,0.01955836,-0.006700515,-0.010582011,0,0,5.7,0.008329792,0.004536533,0.064777328,0.044444444,-0.021416431,0.022285184,0.022284931
-0.0049192,-0.007531417,-0.009278744,-0.008044554,0.004497146,0.026737968,0,0,5.7,0.008329792,0.004536533,0.068441065,0.066869301,0.001505327,-0.001500308,-0.001496272
-0.012737975,-0.015867949,0.090676926,-0.036805989,0,0,0,0,5.7,0.008329792,0.004536533,-0.021352313,-0.014245014,0.004971673,-0.004917067,0
-0.003334198,-0.002780911,-0.01249032,-0.015544041,-0.001806288,-0.052631579,0,0,5.7,-0.002275984,0.003207314,-0.010909091,0.002890173,0.012885412,-0.012739948,-0.01274828
0.000651215,0.000272649,-0.016995969,-0.019405263,-0.006204231,0.005555556,0,0,5.7,-0.002275984,0.003207314,-0.036764706,-0.034582133,0.00335075,-0.0033337,-0.003339996
-0.012972395,-0.015557478,0.041817409,0.003687343,0.004075271,0.027624309,0,0,5.7,-0.002275984,0.003207314,0.034351145,0.026865672,-0.000679232,0.00065243,0.000659683
0.004576913,0.0033143,-0.049401814,0.013368984,-0.007512979,0.010752688,0,0,5.7,-0.002275984,0.003207314,0.029520295,0.020348837,0.013197395,-0.012971211,-0.012973999
0.008237498,0.010034832,-0.015022291,0.003298153,0,0,0,0,5.7,-0.002275984,0.003207314,0.003584229,0.002849003,-0.004584079,0.004572837,0
0.010758213,0.007546157,-0.039983471,0.004602235,0.001914226,-0.113989637,0,0,5.7,-0.001605272,-0.002149747,-0.017857143,-0.019886364,-0.008143322,0.008238094,0.008244462
0.00721122,0.005809693,-0.030485228,-0.003926702,0.002865836,0,0,0,5.7,-0.001605272,-0.002149747,-0.021818182,-0.017391304,-0.010644924,0.010761183,0.010762048
-0.00847134,-0.008377122,0.048272808,0,0.000952485,0.046783626,0,0,5.7,-0.001605272,-0.002149747,0.014869888,0,-0.006810508,0.007211342,0.007202693
